Id,Year,Position,School,clean_school,Height,Weight,best_name,best_pos,best_school,best_penalty,best_draft_ovr,margin,second_name,second_drafted,same_school_not_drafted_count,same_school_drafted_count,in_draft_picks
3058,2010,OT,Maryland,maryland,1.9812,142.4280042,Bruce Campbell,OT,Maryland,-7.0,106.0,5.14,Kyle Jolly,False,0,2,True
3060,2019,RB,Notre Dame,notredame,1.8034,96.16158244,Dexter Williams,RB,Notre Dame,-7.0,194.0,5.02,Miles Sanders,True,2,6,True
3061,2014,DE,South Florida,southflorida,1.9558,112.9445001,Aaron Lynch,DE,South Florida,-7.0,150.0,2.37,Tevin Mims,False,1,1,True
3062,2011,WR,Boise St.,boisest,1.905,94.80080533,Austin Pettis,WR,Boise State,-7.0,78.0,5.0,Armon Binns,False,2,3,True
3063,2009,OT,Illinois,illinois,1.9304,136.9848957,Xavier Fulton,OT,Illinois,-7.0,155.0,5.0,Augustus Parrish,False,1,3,True
3065,2016,OG,Stanford,stanford,1.9304,141.5208194,Joshua Garnett,OG,Stanford,-7.0,28.0,3.57,Kyle Murphy,True,1,5,True
3067,2018,DE,USC,southerncalifornia,1.9558,124.7379018,Rasheem Green,DE,USC,-7.0,79.0,5.4,Sam Hubbard,True,2,4,True
3068,2009,CB,Oregon St.,oregonst,1.778,82.55381134,Brandon Hughes,CB,Oregon State,-7.0,148.0,5.02,Chris Owens,True,0,5,True
3069,2016,OT,Georgia,georgia,1.9812,141.9744118,John Theus,OT,Georgia,-7.0,145.0,5.02,Alex Lewis,True,3,5,True
3071,2009,P,SMU,southernmethodist,1.9304,102.0582833,Thomas Morstead,P,SMU,-7.0,164.0,5.79,Rhett Bomar,True,0,2,True
3072,2012,QB,Arizona,arizona,1.9558,110.2229459,Nick Foles,QB,Arizona,-7.0,88.0,6.7,Coby Fleener,True,0,3,True
3073,2018,TE,Penn St.,pennst,1.9558,112.0373154,Mike Gesicki,TE,Penn State,-7.0,42.0,5.0,Troy Fumagalli,True,3,5,True
3074,2010,WR,Ohio,ohio,1.8288,92.53284348,Taylor Price,WR,Ohio,-7.0,90.0,5.06,Jeremy Williams,False,0,1,True
3075,2018,S,Texas A&M,texasam,1.8034,92.98643585,Armani Watts,S,Texas A&M,-7.0,124.0,4.7,Christian Kirk,True,2,2,True
3076,2013,DE,Utah,utah,1.9812,122.0163475,Joe Kruger,DE,Utah,-7.0,212.0,5.51,Ziggy Ansah,True,0,2,True
3077,2013,SS,Notre Dame,notredame,1.8796,96.61517481,Zeke Motta,S,Notre Dame,-3.0,244.0,4.02,Cierre Wood,False,2,6,True
3079,2010,TE,Penn St.,pennst,1.9304,115.212462,Andrew Quarless,TE,Penn State,-7.0,154.0,5.4,Anthony McCoy,True,1,5,True
3080,2009,CB,Georgia,georgia,1.7526,87.99691978,Asher Allen,CB,Georgia,-7.0,86.0,5.02,Alphonso Smith,True,2,6,True
3081,2016,ILB,Arizona,arizona,1.8288,108.4085764,Scooby Wright III,ILB,Arizona,-7.0,250.0,5.14,Raphael Kirby,False,1,1,True
3082,2017,OG,Utah,utah,1.905,146.5103355,Isaac Asiata,OG,Utah,-7.0,164.0,5.07,Sam Tevi,True,0,8,True
3085,2009,CB,USC,southerncalifornia,1.8034,84.82177319,Cary Harris,CB,USC,-7.0,183.0,5.14,Mike Mickens,True,0,11,True
3086,2015,DE,Missouri,missouri,1.905,111.1301307,Shane Ray,DE,Missouri,-7.0,23.0,5.06,Zack Wagenmann,False,0,4,True
3087,2019,OT,Northern Illinois,northernillinois,1.9812,148.324705,Max Scharping,OT,Northern Illinois,-7.0,55.0,5.59,Yosh Nijman,False,0,2,True
3089,2019,WR,Ohio St.,ohiost,1.8288,94.34721296,Terry McLaurin,WR,Ohio State,-7.0,76.0,0.14,Parris Campbell,True,1,9,True
3091,2013,OG,Oregon,oregon,1.9812,141.9744118,Kyle Long,OG,Oregon,-7.0,20.0,5.45,Jamaal Johnson-Webb,False,0,5,True
3092,2010,P,Michigan,michigan,1.9304,108.8621688,Zoltan Mesko,P,Michigan,-7.0,150.0,7.18,Robert Malone,False,2,2,True
3093,2010,OT,Miami (FL),miamifl,2.0066,137.4384881,Jason Fox,OT,Miami (FL),-7.0,128.0,5.59,Matt Kopa,False,1,4,True
3096,2014,ILB,LSU,louisianastate,1.8542,107.5013917,Lamin Barrow,ILB,LSU,-7.0,156.0,4.25,Jeremy Hill,True,3,8,True
3098,2019,CB,Washington,washington,1.8542,84.36818082,Jordan Miller,CB,Washington,-7.0,172.0,2.04,Byron Murphy,True,1,8,True
3099,2016,FB,Nebraska,nebraska,1.8542,107.9549841,Andy Janovich,FB,Nebraska,-7.0,176.0,5.02,Dan Vitale,True,0,4,True
3100,2019,WR,Fresno St.,fresnost,1.8542,91.17206637,Keesean Johnson,WR,Fresno State,-7.0,174.0,5.06,Riley Ridley,True,2,1,True
3103,2019,OT,Wisconsin,wisconsin,1.9812,139.70645,David Edwards,OT,Wisconsin,-7.0,169.0,1.02,Beau Benzschawel,False,4,4,True
3104,2013,DT,Notre Dame,notredame,1.9304,135.1705263,Kapron Lewis-Moore,DT,Notre Dame,-7.0,200.0,4.84,Braxston Cave,False,2,6,True
3105,2016,DT,Texas,texas,1.905,137.4384881,Hassan Ridgeway,DT,Texas,-7.0,116.0,5.0,Willie Henry,True,0,1,True
3107,2010,OT,Massachusetts,massachusetts,1.9304,150.5926668,Vladimir Ducasse,OT,Massachusetts,-7.0,61.0,5.7,John Jerry,True,0,1,False
3108,2016,RB,Alabama,alabama,1.8542,95.2543977,Kenyan Drake,RB,Alabama,-7.0,73.0,5.46,Daniel Lasco,True,2,7,True
3109,2015,TE,Pittsburgh,pittsburgh,1.9304,121.5627552,Nick Boyle,TE,Pittsburgh,-7.0,171.0,7.18,Eric Tomlinson,False,0,2,True
3110,2009,RB,Texas,texas,1.8288,99.7903214,Chris Ogbonnaya,RB,Texas,-7.0,211.0,5.25,Anthony Kimble,False,2,3,True
3113,2014,QB,Fresno St.,fresnost,1.8796,97.06876718,Derek Carr,QB,Fresno State,-7.0,36.0,1.51,Davante Adams,True,2,2,True
3114,2019,WR,Colorado St.,coloradost,1.8288,92.53284348,Bisi Johnson,WR,Colorado State,-7.0,247.0,5.02,Parris Campbell,True,0,1,False
3115,2011,DT,North Carolina,northcarolina,1.8796,140.1600423,Marvin Austin,DT,North Carolina,-7.0,52.0,5.25,Sealver Siliga,False,4,8,True
3116,2012,OT,California,california,1.9558,144.2423737,Mitchell Schwartz,OT,California,-7.0,37.0,5.25,Tom Compton,True,1,5,True
3117,2017,K,Arizona St.,arizonast,1.8288,91.62565874,Zane Gonzalez,K,Arizona State,-7.0,224.0,7.29,Conrad Ukropina,False,0,1,True
3118,2009,WR,North Carolina,northcarolina,1.8288,83.00740371,Brandon Tate,WR,North Carolina,-7.0,83.0,5.02,Quinten Lawrence,True,0,5,True
3120,2017,CB,Miami (FL),miamifl,1.778,83.00740371,Corn Elder,CB,Miami (FL),-7.0,152.0,5.02,Damontae Kazee,True,2,7,True
3122,2012,RB,Ohio St.,ohiost,1.778,96.61517481,Dan Herron,RB,Ohio State,-7.0,191.0,5.06,Chris Polk,False,1,3,True
3123,2013,WR,Michigan,michigan,1.778,90.26488163,Denard Robinson,WR,Michigan,-7.0,135.0,5.57,Stedman Bailey,True,0,1,True
3125,2019,P,Utah,utah,1.8796,98.88313666,Mitch Wishnowsky,P,Utah,-7.0,110.0,4.7,Chase Hansen,False,1,5,True
3126,2011,TE,USC,southerncalifornia,1.9558,115.212462,Jordan Cameron,TE,USC,-7.0,102.0,5.25,Luke Stocker,True,1,7,True
3127,2013,RB,LSU,louisianastate,1.778,103.4190604,Spencer Ware,RB,LSU,-7.0,194.0,5.4,Mike James,True,4,9,True
3128,2015,CB,Florida St.,floridast,1.8288,87.99691978,P.J. Williams,CB,Florida State,-7.0,78.0,0.46,Ronald Darby,True,1,11,True
3129,2019,OT,Morgan St.,morganst,1.9558,142.4280042,Joshua Miles,OT,Morgan State,-7.0,248.0,5.02,Andre Dillard,True,0,1,True
3130,2016,FS,Ohio St.,ohiost,1.8034,90.26488163,Vonn Bell,S,Ohio State,-3.0,61.0,0.46,Jalin Marshall,False,2,12,True
3131,2017,WR,Ohio St.,ohiost,1.8034,88.90410452,Curtis Samuel,WR,Ohio State,-7.0,40.0,4.06,Cameron Johnston,False,1,7,True
3133,2017,RB,BYU,brighamyoung,1.8288,96.16158244,Jamaal Williams,RB,BYU,-7.0,134.0,5.14,Wayne Gallman,True,1,1,True
3134,2013,K,Florida,florida,1.778,85.27536556,Caleb Sturgis,K,Florida,-7.0,166.0,6.02,Anthony Cantele,False,2,8,True
3135,2015,RB,Florida,florida,1.8796,104.7798375,Matt Jones,RB,Florida,-7.0,95.0,4.4,Neiron Ball,True,2,7,True
3136,2019,WR,North Carolina St.,northcarolinast,1.8796,100.2439138,Kelvin Harmon,WR,North Carolina State,-7.0,206.0,3.8,Ryan Finley,True,2,4,True
3137,2010,RB,LSU,louisianastate,1.8034,107.9549841,Charles Scott,RB,LSU,-7.0,200.0,0.4,Keiland Williams,False,6,6,True
3138,2014,DT,Connecticut,connecticut,1.9558,140.1600423,Shamar Stephen,DT,Connecticut,-7.0,220.0,5.4,Stephon Tuitt,True,0,2,True
3139,2010,OLB,Arizona St.,arizonast,1.8542,110.6765383,Dexter Davis,OLB,Arizona State,-7.0,236.0,1.7,Travis Goethel,True,1,4,True
3140,2010,DE,Mississippi,mississippi,1.9304,127.459456,Greg Hardy,DE,Mississippi,-7.0,175.0,5.45,Erik Lorig,True,3,4,True
3141,2009,DE,Hawaii,hawaii,1.8796,116.5732391,David Veikune,DE,Hawaii,-7.0,52.0,5.02,Tim Jamison,False,0,3,True
3145,2014,WR,Colorado,colorado,1.8288,79.37866475,Paul Richardson,WR,Colorado,-7.0,45.0,5.59,Corey Brown,False,0,1,True
3146,2017,OG,Oregon St.,oregonst,1.9304,137.4384881,Sean Harlow,OG,Oregon State,-7.0,136.0,5.06,Dan Feeney,True,1,2,True
3148,2016,OLB,LSU,louisianastate,1.8542,100.6975061,Deion Jones,OLB,LSU,-7.0,52.0,5.25,Su'A Cravens,True,0,4,True
3149,2014,OLB,Ball St.,ballst,1.905,112.0373154,Jonathan Newsome,OLB,Ball State,-7.0,166.0,5.06,Devon Kennard,True,1,2,True
3150,2011,RB,Maryland,maryland,1.8034,95.70799007,Da'Rel Scott,RB,Maryland,-7.0,221.0,3.57,Torrey Smith,True,1,2,True
3151,2015,DT,Rice,rice,1.8796,131.0881949,Christian Covington,DT,Rice,-7.0,216.0,5.25,Mike Bennett,True,0,1,True
3152,2011,OT,Auburn,auburn,1.9812,143.7887813,Lee Ziemba,OT,Auburn,-7.0,244.0,5.45,Jarriel King,False,2,3,True
3154,2018,S,Penn St.,pennst,1.8796,89.81128926,Troy Apke,S,Penn State,-7.0,109.0,0.25,Marcus Allen,True,3,5,True
3156,2014,OT,Michigan,michigan,2.0066,140.1600423,Taylor Lewan,OT,Michigan,-7.0,11.0,1.46,Michael Schofield,True,0,3,True
3157,2018,OLB,Ohio St.,ohiost,1.8542,103.8726527,Jerome Baker,OLB,Ohio State,-7.0,73.0,2.73,Chris Worley,False,4,7,True
3158,2010,SS,LSU,louisianastate,1.8796,100.2439138,Chad Jones,S,LSU,-3.0,76.0,1.59,Brandon LaFell,True,6,6,True
3159,2015,QB,Oregon,oregon,1.9304,100.6975061,Marcus Mariota,QB,Oregon,-7.0,2.0,5.7,Brett Hundley,True,2,5,True
3161,2015,C,Florida St.,floridast,1.9558,141.9744118,Cameron Erving,C,Florida State,-7.0,19.0,1.25,Josue Matias,False,1,11,True
3164,2009,WR,BYU,brighamyoung,1.8542,90.718474,Austin Collie,WR,BYU,-7.0,127.0,5.14,Nate Swift,False,2,1,True
3165,2011,WR,Mount Union,mountunion,1.8288,92.98643585,Cecil Shorts,WR,Mount Union,-7.0,114.0,5.02,Jimmy Young,False,0,1,True
3167,2013,WR,California,california,1.8796,93.44002822,Keenan Allen,WR,California,-7.0,76.0,5.06,Corey Fuller,True,1,4,True
3168,2009,WR,Ohio St.,ohiost,1.8796,88.45051215,Brian Hartline,WR,Ohio State,-7.0,108.0,3.56,Brian Robiskie,True,1,7,True
3169,2014,OLB,California,california,1.8796,112.4909078,Khairi Fortt,OLB,California,-7.0,126.0,5.4,Kasim Edebali,False,1,2,True
3173,2013,DE,Illinois,illinois,1.9558,115.6660544,Michael Buchanan,DE,Illinois,-7.0,226.0,5.4,Quanterus Smith,True,1,4,True
3174,2010,ILB,Penn St.,pennst,1.8796,107.0477993,Sean Lee,ILB,Penn State,-7.0,55.0,0.46,Josh Hull,True,1,5,True
3175,2013,OG,Ohio,ohio,1.9304,145.1495584,Eric Herman,OG,Ohio,-7.0,225.0,5.0,Brian Winters,True,0,1,True
3176,2011,ILB,Illinois,illinois,1.9304,113.3980925,Martez Wilson,ILB,Illinois,-7.0,72.0,6.57,Mark Herzlich,False,0,3,True
3177,2018,DT,Florida,florida,1.9304,131.9953797,Taven Bryan,DT,Florida,-7.0,29.0,5.14,Trenton Thompson,False,1,5,True
3178,2014,DE,Virginia,virginia,2.0066,133.8097492,Brent Urban,DE,Virginia,-7.0,134.0,8.56,Taylor Hart,True,0,2,True
3179,2016,RB,Alabama,alabama,1.905,112.0373154,Derrick Henry,RB,Alabama,-7.0,45.0,5.79,Reggie Ragland,True,2,7,True
3181,2015,OT,Florida,florida,1.9558,139.2528576,D.J. Humphries,OT,Florida,-7.0,24.0,0.78,Chaz Green,True,2,7,True
3183,2010,QB,Cincinnati,cincinnati,1.9812,101.1510985,Tony Pike,QB,Cincinnati,-7.0,204.0,6.79,Sean Canfield,True,0,2,True
3184,2018,CB,Louisville,louisville,1.8034,87.08973504,Jaire Alexander,CB,Louisville,-7.0,18.0,5.02,Mike Hughes,True,1,4,True
3187,2014,CB,Georgia Tech,georgiatech,1.7526,87.08973504,Jemea Thomas,CB,Georgia Tech,-7.0,206.0,5.06,Nevin Lawson,True,0,2,True
3188,2012,QB,Michigan St.,michiganst,1.905,97.06876718,Kirk Cousins,QB,Michigan State,-7.0,102.0,2.93,B.J. Cunningham,True,1,5,True
3190,2015,RB,LSU,louisianastate,1.8288,102.5118756,Kenny Hilliard,RB,LSU,-7.0,235.0,4.46,Kwon Alexander,True,2,4,True
3193,2009,FB,Idaho,idaho,1.8542,108.4085764,Eddie Williams,FB,Idaho,-7.0,221.0,5.59,Brannan Southerland,False,0,1,True
3196,2009,WR,Nevada,nevada,1.9304,98.88313666,Marko Mitchell,WR,Nevada,-7.0,243.0,5.45,Kenny Britt,True,1,1,True
3197,2014,WR,Oregon St.,oregonst,1.778,85.72895793,Brandin Cooks,WR,Oregon State,-7.0,20.0,4.0,Rashaad Reynolds,False,1,2,True
3198,2015,CB,Ohio St.,ohiost,1.778,90.718474,Doran Grant,CB,Ohio State,-7.0,121.0,5.14,Steven Nelson,True,0,4,True
3199,2009,DT,Boston Col.,bostoncol,1.905,149.6854821,Ron Brace,DT,Boston Col.,-7.0,40.0,2.57,B.J. Raji,True,1,2,True
3200,2013,WR,Tennessee,tennessee,1.9304,88.90410452,Justin Hunter,WR,Tennessee,-7.0,34.0,5.51,Marquess Wilson,True,1,4,True
3201,2016,WR,Cincinnati,cincinnati,1.8542,93.44002822,Chris Moore,WR,Cincinnati,-7.0,107.0,4.04,Mekale McKay,False,2,2,True
3202,2018,OLB,Central Florida,centralflorida,1.8542,102.965468,Shaquem Griffin,OLB,Central Florida,-7.0,141.0,5.06,Jerome Baker,True,1,3,True
3204,2012,WR,Georgia Tech,georgiatech,1.9304,97.52235955,Stephen Hill,WR,Georgia Tech,-7.0,43.0,5.46,Alshon Jeffery,True,0,1,True
3206,2015,FS,Penn St.,pennst,1.8288,98.88313666,Adrian Amos,S,Penn State,-3.0,142.0,5.0,Gerod Holliman,True,2,3,True
3209,2018,TE,Wisconsin,wisconsin,1.9558,112.0373154,Troy Fumagalli,TE,Wisconsin,-7.0,156.0,5.0,Mike Gesicki,True,1,5,True
3210,2010,WR,Illinois,illinois,1.8542,99.33672903,Arrelious Benn,WR,Illinois,-7.0,39.0,5.06,Mike Williams,True,0,3,True
3212,2014,DT,Louisiana Tech,louisianatech,1.8542,151.4998516,Justin Ellis,DT,Louisiana Tech,-7.0,107.0,5.14,Ryan Carrethers,True,0,2,True
3213,2011,P,Miami (FL),miamifl,1.8542,94.34721296,Matt Bosher,P,Miami (FL),-7.0,192.0,4.02,Leonard Hankerson,True,2,7,False
3215,2010,OT,Iowa,iowa,1.9812,146.5103355,Kyle Calloway,OT,Iowa,-7.0,216.0,1.59,Dace Richardson,False,1,6,True
3216,2012,DE,North Carolina,northcarolina,1.9812,128.8202331,Quinton Coples,DE,North Carolina,-7.0,16.0,5.45,Malik Jackson,True,4,2,True
3217,2012,P,Wisconsin,wisconsin,1.8796,96.61517481,Brad Nortman,P,Wisconsin,-7.0,207.0,4.06,Nick Toon,True,1,6,True
3220,2019,RB,Texas A&M,texasam,1.7272,93.44002822,Trayveon Williams,RB,Texas A&M,-7.0,182.0,5.06,Darrell Henderson,True,2,6,True
3222,2013,DT,Florida,florida,1.905,134.7169339,Sharrif Floyd,DT,Florida,-7.0,23.0,5.06,Kawann Short,True,2,8,True
3224,2017,DE,Illinois,illinois,1.905,119.7483857,Dawuane Smoot,DE,Illinois,-7.0,68.0,5.0,Avery Moss,True,3,1,True
3225,2013,CB,North Carolina St.,northcarolinast,1.8542,92.98643585,David Amerson,CB,North Carolina State,-7.0,51.0,3.04,Earl Wolff,True,1,3,True
3229,2019,QB,Ohio St.,ohiost,1.905,104.7798375,Dwayne Haskins,QB,Ohio State,-7.0,15.0,5.46,Kyle Shurmur,False,1,9,True
3234,2019,CB,Notre Dame,notredame,1.8034,88.45051215,Julian Love,CB,Notre Dame,-7.0,108.0,5.02,Corey Ballentine,True,2,6,True
3235,2015,WR,Alabama,alabama,1.8542,95.70799007,Amari Cooper,WR,Alabama,-7.0,4.0,3.57,Blake Sims,False,4,7,True
3237,2013,DE,LSU,louisianastate,1.905,118.8412009,Sam Montgomery,DE,LSU,-7.0,95.0,4.02,Lavar Edwards,True,4,9,True
3238,2019,S,USC,southerncalifornia,1.8796,89.81128926,Marvell Tell,S,USC,-7.0,144.0,2.73,Iman Lewis-Marshall,True,1,4,False
3239,2012,OT,Illinois,illinois,1.9304,139.2528576,Jeff Allen,OT,Illinois,-7.0,44.0,5.4,Matt Reynolds,False,1,3,True
3240,2015,WR,Stanford,stanford,1.8288,100.2439138,Ty Montgomery,WR,Stanford,-7.0,94.0,5.14,Ezell Ruffin,False,0,6,True
3241,2009,CB,Norfolk St.,norfolkst,1.8034,87.08973504,Don Carey,CB,Norfolk State,-7.0,177.0,5.06,DeAngelo Smith,True,0,1,True
3242,2017,QB,North Carolina,northcarolina,1.8796,100.6975061,Mitchell Trubisky,QB,North Carolina,-7.0,2.0,2.8,Mack Hollins,True,1,6,True
3243,2010,RB,Stanford,stanford,1.8288,104.7798375,Toby Gerhart,RB,Stanford,-7.0,51.0,5.51,Anthony Dixon,True,1,3,True
3244,2009,DT,LSU,louisianastate,1.905,133.8097492,Ricky Jean-Francois,DT,LSU,-7.0,244.0,1.46,Tyson Jackson,True,3,6,True
3247,2019,OT,Florida,florida,1.9558,141.5208194,Jawaan Taylor,OT,Florida,-7.0,35.0,1.14,Martez Ivey,False,3,5,True
3251,2017,WR,South Florida,southflorida,1.8542,85.72895793,Rodney Adams,WR,South Florida,-7.0,170.0,5.4,Isaiah Ford,True,0,2,True
3253,2012,OLB,Arkansas St.,arkansasst,1.8796,106.594207,Demario Davis,OLB,Arkansas State,-7.0,77.0,5.06,Terrell Manning,True,1,1,True
3254,2009,CB,Oregon,oregon,1.778,93.89362059,Jairus Byrd,CB,Oregon,-7.0,42.0,1.84,Patrick Chung,True,2,4,True
3255,2014,CB,San Jose St.,sanjosest,1.8034,88.45051215,Bene' Benwikere,CB,San Jose State,-7.0,148.0,5.02,Demetri Goodson,True,0,2,False
3256,2015,DT,Ohio St.,ohiost,1.8796,132.9025644,Mike Bennett,DT,Ohio State,-7.0,180.0,5.25,Christian Covington,True,0,4,False
3257,2015,WR,Nebraska,nebraska,1.8542,89.35769689,Kenny Bell,WR,Nebraska,-7.0,162.0,5.02,Titus Davis,False,0,3,True
3259,2013,TE,Tennessee,tennessee,1.905,109.7693535,Mychal Rivera,TE,Tennessee,-7.0,184.0,5.06,Chris Gragg,True,1,4,True
3260,2014,RB,Boston Col.,bostoncol,1.8034,104.3262451,Andre Williams,RB,Boston Col.,-7.0,113.0,4.51,Kevin Pierre-Louis,True,2,3,True
3261,2009,OG,Oklahoma,oklahoma,1.9558,149.2318897,Duke Robinson,OG,Oklahoma,-7.0,163.0,5.02,Kraig Urbik,True,2,5,True
3264,2016,OT,North Dakota St.,northdakotast,1.9812,137.8920805,Joe Haeg,OT,North Dakota State,-7.0,155.0,5.02,Jerald Hawkins,True,0,2,True
3266,2017,OG,USC,southerncalifornia,2.032,160.1181066,Zach Banner,OG,USC,-7.0,137.0,9.37,David Sharpe,True,4,4,True
3267,2016,RB,Florida,florida,1.778,93.89362059,Kelvin Taylor,RB,Florida,-7.0,211.0,4.14,Vernon Hargreaves III,True,1,7,True
3270,2010,DT,Alabama,alabama,1.9304,160.571699,Terrence Cody,DT,Alabama,-7.0,57.0,14.14,Cam Thomas,True,4,6,True
3272,2012,RB,Cincinnati,cincinnati,1.778,89.35769689,Isaiah Pead,RB,Cincinnati,-7.0,50.0,5.59,Ronnie Hillman,True,0,3,True
3273,2009,ILB,USC,southerncalifornia,1.8796,112.9445001,Rey Maualuga,ILB,USC,-7.0,38.0,2.02,Brian Cushing,True,0,11,True
3274,2015,FB,Rutgers,rutgers,1.8034,109.7693535,Michael Burton,FB,Rutgers,-7.0,168.0,5.84,Joey Iosefa,True,0,2,True
3275,2016,OLB,Washington,washington,1.9304,104.3262451,Travis Feeney,OLB,Washington,-7.0,220.0,1.46,Cory Littleton,False,1,1,True
3278,2009,DE,Texas,texas,1.905,119.2947933,Brian Orakpo,DE,Texas,-7.0,13.0,5.45,Paul Kruger,True,2,3,True
3280,2017,ILB,Ohio St.,ohiost,1.8796,108.8621688,Raekwon McMillan,ILB,Ohio State,-7.0,54.0,5.0,Brooks Ellis,False,1,7,True
3281,2016,RB,Arkansas,arkansas,1.778,98.42954429,Alex Collins,RB,Arkansas,-7.0,171.0,0.59,Jonathan Williams,True,1,5,True
3282,2019,TE,Mississippi,mississippi,1.9304,115.212462,Dawson Knox,TE,Mississippi,-7.0,96.0,5.02,Foster Moreau,True,3,6,True
3283,2009,P,Cincinnati,cincinnati,1.8542,99.7903214,Kevin Huber,P,Cincinnati,-7.0,142.0,9.02,Nathan Brown,False,0,6,True
3284,2018,DE,North Carolina St.,northcarolinast,1.9304,122.0163475,Bradley Chubb,DE,North Carolina State,-7.0,5.0,3.71,Kentavius Street,True,0,7,True
3287,2011,CB,Texas,texas,1.8288,92.53284348,Aaron Williams,CB,Texas,-7.0,34.0,3.56,Chykie Brown,True,1,4,True
3288,2009,SS,Mississippi,mississippi,1.778,97.06876718,Jamarca Sanford,S,Mississippi,-3.0,231.0,5.25,Donald Brown,True,1,4,True
3289,2010,DT,North Carolina,northcarolina,1.9304,149.6854821,Cam Thomas,DT,North Carolina,-7.0,146.0,5.06,Linval Joseph,True,2,2,True
3291,2018,C,Arkansas,arkansas,1.9558,141.5208194,Frank Ragnow,C,Arkansas,-7.0,20.0,5.46,Will Clapp,True,2,1,True
3293,2019,TE,Washington,washington,1.9558,115.6660544,Drew Sample,TE,Washington,-7.0,52.0,5.0,Dax Raymond,False,1,8,True
3296,2013,DE,Florida International,floridainternational,1.905,117.9340162,Tourek Williams,DE,Florida International,-7.0,179.0,5.06,Sam Montgomery,True,0,2,True
3297,2016,CB,Ohio St.,ohiost,1.8542,90.26488163,Eli Apple,CB,Ohio State,-7.0,10.0,2.79,Vonn Bell,True,2,12,True
3298,2018,QB,Wyoming,wyoming,1.9558,107.5013917,Josh Allen,QB,Wyoming,-7.0,7.0,5.06,Mason Rudolph,True,0,1,True
3299,2012,DE,Boise St.,boisest,1.9304,124.7379018,Tyrone Crawford,DE,Boise State,-7.0,81.0,5.25,Jared Crick,True,1,6,True
3300,2012,OT,Nebraska,nebraska,1.9812,145.1495584,Marcel Jones,OT,Nebraska,-7.0,234.0,5.0,Zebrie Sanders,True,0,4,True
3301,2010,WR,Minnesota,minnesota,1.905,98.42954429,Eric Decker,WR,Minnesota,-7.0,87.0,5.0,David Gettis,True,2,2,True
3304,2013,FS,Nebraska,nebraska,1.8288,100.2439138,Daimion Stafford,S,Nebraska,-3.0,248.0,2.57,Rex Burkhead,True,1,2,True
3306,2010,DT,Alabama,alabama,1.9304,142.4280042,Brandon Deaderick,DT,Alabama,-7.0,247.0,4.51,Mike Johnson,True,4,6,True
3307,2012,CB,Oklahoma,oklahoma,1.8034,93.44002822,Jamell Fleming,CB,Oklahoma,-7.0,80.0,5.25,DeQuan Menzie,True,0,7,True
3309,2015,WR,USC,southerncalifornia,1.8288,89.81128926,Nelson Agholor,WR,USC,-7.0,20.0,4.14,Josh Shaw,True,1,6,True
3310,2009,OG,Nebraska,nebraska,1.9558,143.3351889,Matt Slauson,OG,Nebraska,-7.0,193.0,4.37,Lydon Murtha,True,3,3,True
3311,2009,TE,North Carolina,northcarolina,1.9304,119.7483857,Richard Quinn,TE,North Carolina,-7.0,64.0,5.46,Brandon Pettigrew,True,0,5,True
3312,2011,ILB,Oregon,oregon,1.8542,104.7798375,Casey Matthews,ILB,Oregon,-7.0,116.0,5.78,Colin McCarthy,True,2,1,True
3313,2015,CB,Louisville,louisville,1.778,81.6466266,Charles Gaines,CB,Louisville,-7.0,189.0,5.0,Troy Hill,False,2,9,True
3314,2011,DE,Oklahoma,oklahoma,1.8796,118.8412009,Jeremy Beal,DE,Oklahoma,-7.0,247.0,5.51,Jabaal Sheard,True,1,3,True
3315,2015,DT,Stanford,stanford,1.8542,139.70645,David Parry,DT,Stanford,-7.0,151.0,5.25,Grady Jarrett,True,0,6,True
3319,2017,RB,Texas-El Paso,texaselpaso,1.7526,94.34721296,Aaron Jones,RB,Texas-El Paso,-7.0,182.0,5.14,Matthew Dayes,True,1,1,True
3320,2014,FS,Florida St.,floridast,1.8034,89.81128926,Terrence Brooks,S,Florida State,-3.0,79.0,5.0,"Odell Beckham, Jr.",True,2,7,True
3321,2009,C,Arkansas,arkansas,1.9304,136.5313034,Jonathan Luigs,C,Arkansas,-7.0,106.0,4.11,Jose Valdez,False,1,1,True
3323,2010,RB,Georgia Tech,georgiatech,1.8034,103.8726527,Jonathan Dwyer,RB,Georgia Tech,-7.0,188.0,5.25,Keiland Williams,False,0,4,True
3324,2010,WR,Central Michigan,centralmichigan,1.778,84.36818082,Antonio Brown,WR,Central Michigan,-7.0,195.0,5.06,Kyle Williams,True,0,2,True
3325,2016,CB,Baylor,baylor,1.8288,91.17206637,Xavien Howard,CB,Baylor,-7.0,38.0,5.06,Leshaun Sims,True,1,5,True
3328,2014,SS,Northern Illinois,northernillinois,1.8034,87.54332741,Jimmie Ward,S,Northern Illinois,-3.0,30.0,5.02,Demetri Goodson,True,1,1,True
3330,2013,QB,Syracuse,syracuse,1.8796,102.965468,Ryan Nassib,QB,Syracuse,-7.0,110.0,5.0,Matt Barkley,True,1,3,True
3331,2017,C,Baylor,baylor,1.9558,139.2528576,Kyle Fuller,C,Baylor,-7.0,243.0,5.0,Jon Toth,False,2,1,True
3333,2016,DE,Oregon,oregon,2.0066,131.9953797,Deforest Buckner,DE,Oregon,-7.0,7.0,5.7,Shawn Oakman,False,4,1,True
