Id,Year,Position,School,match_name,match_school,match_pos,match_draft_ovr,penalty,h_diff_in,w_diff_lb,exact_match,in_dp_exact,in_dp_clean,similar_last_names_dp,school_matches
3135,2015,RB,Florida,Matt Jones,Florida,RB,95.0,-7.0,0.0,0.0,True,True,True,8,True
3136,2019,WR,North Carolina St.,Kelvin Harmon,North Carolina State,WR,206.0,-7.0,0.0,0.0,True,True,True,1,True
3137,2010,RB,LSU,Charles Scott,LSU,RB,200.0,-7.0,0.0,0.0,True,True,True,5,True
3138,2014,DT,Connecticut,Shamar Stephen,Connecticut,DT,220.0,-7.0,0.0,0.0,True,True,True,1,True
3139,2010,OLB,Arizona St.,Dexter Davis,Arizona State,OLB,236.0,-7.0,0.0,0.0,True,True,True,7,True
3140,2010,DE,Mississippi,Greg Hardy,Mississippi,DE,175.0,-7.0,0.0,0.0,True,True,True,2,True
3141,2009,DE,Hawaii,David Veikune,Hawaii,DE,52.0,-7.0,0.0,0.0,True,True,True,1,True
3145,2014,WR,Colorado,Paul Richardson,Colorado,WR,45.0,-7.0,0.0,0.0,True,True,True,4,True
3146,2017,OG,Oregon St.,Sean Harlow,Oregon State,OG,136.0,-7.0,0.0,0.0,True,True,True,1,True
3148,2016,OLB,LSU,Deion Jones,LSU,OLB,52.0,-7.0,0.0,0.0,True,True,True,13,True
3149,2014,OLB,Ball St.,Jonathan Newsome,Ball State,OLB,166.0,-7.0,0.0,0.0,True,True,True,1,True
3150,2011,RB,Maryland,Da'Rel Scott,Maryland,RB,221.0,-7.0,0.0,0.0,True,True,False,3,True
3151,2015,DT,Rice,Christian Covington,Rice,DT,216.0,-7.0,0.0,0.0,True,True,True,1,True
3152,2011,OT,Auburn,Lee Ziemba,Auburn,OT,244.0,-7.0,0.0,0.0,True,True,True,1,True
3154,2018,S,Penn St.,Troy Apke,Penn State,S,109.0,-7.0,0.0,0.0,True,True,True,1,True
3156,2014,OT,Michigan,Taylor Lewan,Michigan,OT,11.0,-7.0,0.0,0.0,True,True,True,1,True
3157,2018,OLB,Ohio St.,Jerome Baker,Ohio State,OLB,73.0,-7.0,0.0,0.0,True,True,True,3,True
3158,2010,SS,LSU,Chad Jones,LSU,S,76.0,-6.0,0.0,0.0,True,True,True,8,True
3159,2015,QB,Oregon,Marcus Mariota,Oregon,QB,2.0,-7.0,0.0,0.0,True,True,True,1,True
3161,2015,C,Florida St.,Cameron Erving,Florida State,C,19.0,-7.0,0.0,0.0,True,True,True,1,True
3164,2009,WR,BYU,Austin Collie,BYU,WR,127.0,-7.0,0.0,0.0,True,True,True,1,True
3165,2011,WR,Mount Union,Cecil Shorts,Mount Union,WR,114.0,-7.0,0.0,0.0,True,True,True,1,True
3167,2013,WR,California,Keenan Allen,California,WR,76.0,-7.0,0.0,0.0,True,True,True,6,True
3168,2009,WR,Ohio St.,Brian Hartline,Ohio State,WR,108.0,-7.0,0.0,0.0,True,True,True,1,True
3169,2014,OLB,California,Khairi Fortt,California,OLB,126.0,-7.0,0.0,0.0,True,True,True,1,True
3173,2013,DE,Illinois,Michael Buchanan,Illinois,DE,226.0,-7.0,0.0,0.0,True,True,True,1,True
3174,2010,ILB,Penn St.,Sean Lee,Penn State,ILB,55.0,-7.0,0.0,0.0,True,True,True,1,True
3175,2013,OG,Ohio,Eric Herman,Ohio,OG,225.0,-7.0,0.0,0.0,True,True,True,1,True
3176,2011,ILB,Illinois,Martez Wilson,Illinois,ILB,72.0,-7.0,0.0,0.0,True,True,True,9,True
3177,2018,DT,Florida,Taven Bryan,Florida,DT,29.0,-7.0,0.0,0.0,True,True,True,1,True
3178,2014,DE,Virginia,Brent Urban,Virginia,DE,134.0,-7.0,0.0,0.0,True,True,True,1,True
3179,2016,RB,Alabama,Derrick Henry,Alabama,RB,45.0,-7.0,0.0,0.0,True,True,True,3,True
3181,2015,OT,Florida,D.J. Humphries,Florida,OT,24.0,-7.0,0.0,0.0,True,True,False,1,True
3183,2010,QB,Cincinnati,Tony Pike,Cincinnati,QB,204.0,-7.0,0.0,0.0,True,True,True,1,True
3184,2018,CB,Louisville,Jaire Alexander,Louisville,CB,18.0,-7.0,0.0,0.0,True,True,True,1,True
3187,2014,CB,Georgia Tech,Jemea Thomas,Georgia Tech,CB,206.0,-7.0,0.0,0.0,True,True,True,7,True
3188,2012,QB,Michigan St.,Kirk Cousins,Michigan State,QB,102.0,-7.0,0.0,0.0,True,True,True,1,True
3190,2015,RB,LSU,Kenny Hilliard,LSU,RB,235.0,-7.0,0.0,0.0,True,True,True,1,True
3193,2009,FB,Idaho,Eddie Williams,Idaho,FB,221.0,-7.0,0.0,0.0,True,True,True,15,True
3196,2009,WR,Nevada,Marko Mitchell,Nevada,WR,243.0,-7.0,0.0,0.0,True,True,True,4,True
3197,2014,WR,Oregon St.,Brandin Cooks,Oregon State,WR,20.0,-7.0,0.0,0.0,True,True,True,1,True
3198,2015,CB,Ohio St.,Doran Grant,Ohio State,CB,121.0,-7.0,0.0,0.0,True,True,True,3,True
3199,2009,DT,Boston Col.,Ron Brace,Boston Col.,DT,40.0,-7.0,0.0,0.0,True,True,True,1,True
3200,2013,WR,Tennessee,Justin Hunter,Tennessee,WR,34.0,-7.0,0.0,0.0,True,True,True,1,True
3201,2016,WR,Cincinnati,Chris Moore,Cincinnati,WR,107.0,-7.0,0.0,0.0,True,True,True,2,True
3202,2018,OLB,Central Florida,Shaquem Griffin,Central Florida,OLB,141.0,-7.0,0.0,0.0,True,True,True,2,True
3204,2012,WR,Georgia Tech,Stephen Hill,Georgia Tech,WR,43.0,-7.0,0.0,0.0,True,True,True,3,True
3206,2015,FS,Penn St.,Adrian Amos,Penn State,S,142.0,-6.0,0.0,0.0,True,True,True,1,True
3209,2018,TE,Wisconsin,Troy Fumagalli,Wisconsin,TE,156.0,-7.0,0.0,0.0,True,True,True,1,True
3210,2010,WR,Illinois,Arrelious Benn,Illinois,WR,39.0,-7.0,0.0,0.0,True,True,True,1,True
3212,2014,DT,Louisiana Tech,Justin Ellis,Louisiana Tech,DT,107.0,-7.0,0.0,0.0,True,True,True,1,True
3213,2011,P,Miami (FL),Matt Bosher,Miami (FL),P,192.0,-7.0,0.0,0.0,True,False,False,1,True
3215,2010,OT,Iowa,Kyle Calloway,Iowa,OT,216.0,-7.0,0.0,0.0,True,True,True,1,True
3216,2012,DE,North Carolina,Quinton Coples,North Carolina,DE,16.0,-7.0,0.0,0.0,True,True,True,1,True
3217,2012,P,Wisconsin,Brad Nortman,Wisconsin,P,207.0,-7.0,0.0,0.0,True,True,True,1,True
3220,2019,RB,Texas A&M,Trayveon Williams,Texas A&M,RB,182.0,-7.0,0.0,0.0,True,True,True,10,True
3222,2013,DT,Florida,Sharrif Floyd,Florida,DT,23.0,-7.0,0.0,0.0,True,True,True,2,True
3224,2017,DE,Illinois,Dawuane Smoot,Illinois,DE,68.0,-7.0,0.0,0.0,True,True,True,1,True
3225,2013,CB,North Carolina St.,David Amerson,North Carolina State,CB,51.0,-7.0,0.0,0.0,True,True,True,1,True
3229,2019,QB,Ohio St.,Dwayne Haskins,Ohio State,QB,15.0,-7.0,0.0,0.0,True,True,True,1,True
3234,2019,CB,Notre Dame,Julian Love,Notre Dame,CB,108.0,-7.0,0.0,0.0,True,True,True,3,True
3235,2015,WR,Alabama,Amari Cooper,Alabama,WR,4.0,-7.0,0.0,0.0,True,True,True,4,True
3237,2013,DE,LSU,Sam Montgomery,LSU,DE,95.0,-7.0,0.0,0.0,True,True,True,1,True
3238,2019,S,USC,Marvell Tell,USC,S,144.0,-7.0,0.0,0.0,True,False,False,0,True
3239,2012,OT,Illinois,Jeff Allen,Illinois,OT,44.0,-7.0,0.0,0.0,True,True,True,6,True
3240,2015,WR,Stanford,Ty Montgomery,Stanford,WR,94.0,-7.0,0.0,0.0,True,True,True,1,True
3241,2009,CB,Norfolk St.,Don Carey,Norfolk State,CB,177.0,-7.0,0.0,0.0,True,True,True,1,True
3242,2017,QB,North Carolina,Mitchell Trubisky,North Carolina,QB,2.0,-7.0,0.0,0.0,True,True,True,1,True
3243,2010,RB,Stanford,Toby Gerhart,Stanford,RB,51.0,-7.0,0.0,0.0,True,True,True,1,True
3244,2009,DT,LSU,Ricky Jean-Francois,LSU,DT,244.0,-7.0,0.0,0.0,True,True,False,1,True
3247,2019,OT,Florida,Jawaan Taylor,Florida,OT,35.0,-7.0,0.0,0.0,True,True,True,6,True
3251,2017,WR,South Florida,Rodney Adams,South Florida,WR,170.0,-7.0,0.0,0.0,True,True,True,6,True
3253,2012,OLB,Arkansas St.,Demario Davis,Arkansas State,OLB,77.0,-7.0,0.0,0.0,True,True,True,3,True
3254,2009,CB,Oregon,Jairus Byrd,Oregon,CB,42.0,-7.0,0.0,0.0,True,True,True,2,True
3255,2014,CB,San Jose St.,Bene' Benwikere,San Jose State,CB,148.0,-7.0,0.0,0.0,True,False,True,1,True
3256,2015,DT,Ohio St.,Mike Bennett,Ohio State,DT,180.0,-7.0,0.0,0.0,True,False,False,1,True
3257,2015,WR,Nebraska,Kenny Bell,Nebraska,WR,162.0,-7.0,0.0,0.0,True,True,True,5,True
3259,2013,TE,Tennessee,Mychal Rivera,Tennessee,TE,184.0,-7.0,0.0,0.0,True,True,True,1,True
3260,2014,RB,Boston Col.,Andre Williams,Boston Col.,RB,113.0,-7.0,0.0,0.0,True,True,True,20,True
3261,2009,OG,Oklahoma,Duke Robinson,Oklahoma,OG,163.0,-7.0,0.0,0.0,True,True,True,4,True
3264,2016,OT,North Dakota St.,Joe Haeg,North Dakota State,OT,155.0,-7.0,0.0,0.0,True,True,True,1,True
3266,2017,OG,USC,Zach Banner,USC,OG,137.0,-7.0,0.0,0.0,True,True,True,1,True
3267,2016,RB,Florida,Kelvin Taylor,Florida,RB,211.0,-7.0,0.0,0.0,True,True,True,4,True
3270,2010,DT,Alabama,Terrence Cody,Alabama,DT,57.0,-7.0,0.0,0.0,True,True,True,1,True
3272,2012,RB,Cincinnati,Isaiah Pead,Cincinnati,RB,50.0,-7.0,0.0,0.0,True,True,True,1,True
3273,2009,ILB,USC,Rey Maualuga,USC,ILB,38.0,-7.0,0.0,0.0,True,True,True,1,True
3274,2015,FB,Rutgers,Michael Burton,Rutgers,FB,168.0,-7.0,0.0,0.0,True,True,True,1,True
3275,2016,OLB,Washington,Travis Feeney,Washington,OLB,220.0,-7.0,0.0,0.0,True,True,True,2,True
3278,2009,DE,Texas,Brian Orakpo,Texas,DE,13.0,-7.0,0.0,0.0,True,True,True,1,True
3280,2017,ILB,Ohio St.,Raekwon McMillan,Ohio State,ILB,54.0,-7.0,0.0,0.0,True,True,True,1,True
3281,2016,RB,Arkansas,Alex Collins,Arkansas,RB,171.0,-7.0,0.0,0.0,True,True,True,4,True
3282,2019,TE,Mississippi,Dawson Knox,Mississippi,TE,96.0,-7.0,0.0,0.0,True,True,True,1,True
3283,2009,P,Cincinnati,Kevin Huber,Cincinnati,P,142.0,-7.0,0.0,0.0,True,True,True,1,True
3284,2018,DE,North Carolina St.,Bradley Chubb,North Carolina State,DE,5.0,-7.0,0.0,0.0,True,True,True,2,True
3287,2011,CB,Texas,Aaron Williams,Texas,CB,34.0,-7.0,0.0,0.0,True,True,True,13,True
3288,2009,SS,Mississippi,Jamarca Sanford,Mississippi,S,231.0,-6.0,0.0,0.0,True,True,True,1,True
3289,2010,DT,North Carolina,Cam Thomas,North Carolina,DT,146.0,-7.0,0.0,0.0,True,True,True,10,True
3291,2018,C,Arkansas,Frank Ragnow,Arkansas,C,20.0,-7.0,0.0,0.0,True,True,True,1,True
3293,2019,TE,Washington,Drew Sample,Washington,TE,52.0,-7.0,0.0,0.0,True,True,True,1,True
3296,2013,DE,Florida International,Tourek Williams,Florida International,DE,179.0,-7.0,0.0,0.0,True,True,True,15,True
3297,2016,CB,Ohio St.,Eli Apple,Ohio State,CB,10.0,-7.0,0.0,0.0,True,True,True,1,True
3298,2018,QB,Wyoming,Josh Allen,Wyoming,QB,7.0,-7.0,0.0,0.0,True,True,True,8,True
3299,2012,DE,Boise St.,Tyrone Crawford,Boise State,DE,81.0,-7.0,0.0,0.0,True,True,True,3,True
3300,2012,OT,Nebraska,Marcel Jones,Nebraska,OT,234.0,-7.0,0.0,0.0,True,True,True,14,True
3301,2010,WR,Minnesota,Eric Decker,Minnesota,WR,87.0,-7.0,0.0,0.0,True,True,True,1,True
3304,2013,FS,Nebraska,Daimion Stafford,Nebraska,S,248.0,-6.0,0.0,0.0,True,True,True,1,True
3306,2010,DT,Alabama,Brandon Deaderick,Alabama,DT,247.0,-7.0,0.0,0.0,True,True,True,1,True
3307,2012,CB,Oklahoma,Jamell Fleming,Oklahoma,CB,80.0,-7.0,0.0,0.0,True,True,True,2,True
3309,2015,WR,USC,Nelson Agholor,USC,WR,20.0,-7.0,0.0,0.0,True,True,True,1,True
3310,2009,OG,Nebraska,Matt Slauson,Nebraska,OG,193.0,-7.0,0.0,0.0,True,True,True,1,True
3311,2009,TE,North Carolina,Richard Quinn,North Carolina,TE,64.0,-7.0,0.0,0.0,True,True,True,1,True
3312,2011,ILB,Oregon,Casey Matthews,Oregon,ILB,116.0,-7.0,0.0,0.0,True,True,True,3,True
3313,2015,CB,Louisville,Charles Gaines,Louisville,CB,189.0,-7.0,0.0,0.0,True,True,True,3,True
3314,2011,DE,Oklahoma,Jeremy Beal,Oklahoma,DE,247.0,-7.0,0.0,0.0,True,True,True,1,True
3315,2015,DT,Stanford,David Parry,Stanford,DT,151.0,-7.0,0.0,0.0,True,True,True,1,True
3319,2017,RB,Texas-El Paso,Aaron Jones,Texas-El Paso,RB,182.0,-7.0,0.0,0.0,True,True,True,14,True
3320,2014,FS,Florida St.,Terrence Brooks,Florida State,S,79.0,-6.0,0.0,0.0,True,True,True,2,True
3321,2009,C,Arkansas,Jonathan Luigs,Arkansas,C,106.0,-7.0,0.0,0.0,True,True,True,1,True
3323,2010,RB,Georgia Tech,Jonathan Dwyer,Georgia Tech,RB,188.0,-7.0,0.0,0.0,True,True,True,1,True
3324,2010,WR,Central Michigan,Antonio Brown,Central Michigan,WR,195.0,-7.0,0.0,0.0,True,True,True,15,True
3325,2016,CB,Baylor,Xavien Howard,Baylor,CB,38.0,-7.0,0.0,0.0,True,True,True,3,True
3328,2014,SS,Northern Illinois,Jimmie Ward,Northern Illinois,S,30.0,-6.0,0.0,0.0,True,True,True,3,True
3330,2013,QB,Syracuse,Ryan Nassib,Syracuse,QB,110.0,-7.0,0.0,0.0,True,True,True,1,True
3331,2017,C,Baylor,Kyle Fuller,Baylor,C,243.0,-7.0,0.0,0.0,True,True,True,4,True
3333,2016,DE,Oregon,Deforest Buckner,Oregon,DE,7.0,-7.0,0.0,0.0,True,True,True,1,True
3334,2010,OG,Alabama,Mike Johnson,Alabama,OG,98.0,-7.0,0.0,0.0,True,True,True,11,True
3335,2015,C,Florida,Max Garcia,Florida,C,133.0,-7.0,0.0,0.0,True,True,True,1,True
3337,2013,DT,Purdue,Kawann Short,Purdue,DT,44.0,-7.0,0.0,0.0,True,True,True,1,True
3338,2014,DE,Louisiana Tech,I.K. Enemkpali,Louisiana Tech,DE,210.0,-7.0,0.0,0.0,True,False,True,1,True
3339,2011,OLB,Texas,Sam Acho,Texas,OLB,103.0,-7.0,0.0,0.0,True,True,True,2,True
3340,2018,WR,Middle Tennessee St.,Richie James,Middle Tennessee State,WR,240.0,-7.0,0.0,0.0,True,True,True,2,True
3342,2012,CB,Central Florida,Josh Robinson,Central Florida,CB,66.0,-7.0,0.0,0.0,True,True,True,6,True
3343,2012,DT,Cincinnati,John Hughes,Cincinnati,DT,87.0,-7.0,0.0,0.0,True,True,True,2,True
3344,2010,CB,Oklahoma,Dominique Franks,Oklahoma,CB,135.0,-7.0,0.0,0.0,True,True,True,1,True
3345,2014,FS,Alabama,Ha Ha Clinton-Dix,Alabama,S,21.0,-6.0,0.0,0.0,True,True,False,1,True
3346,2011,OT,Indiana,James Brewer,Indiana,OT,117.0,-7.0,0.0,0.0,True,True,True,1,True
3347,2018,OLB,Texas,Malik Jefferson,Texas,OLB,78.0,-7.0,0.0,0.0,True,True,True,1,True
3350,2012,CB,Vanderbilt,Casey Hayward,Vanderbilt,CB,62.0,-7.0,0.0,0.0,True,True,True,1,True
3351,2015,TE,Oklahoma,Blake Bell,Oklahoma,TE,117.0,-7.0,0.0,0.0,True,True,True,5,True
3352,2010,OG,TCU,Marshall Newhouse,TCU,OG,169.0,-7.0,0.0,0.0,True,True,True,1,True
3353,2016,C,USC,Max Tuerk,USC,C,66.0,-7.0,0.0,0.0,True,True,True,1,True
3354,2012,WR,Oklahoma,Ryan Broyles,Oklahoma,WR,54.0,-7.0,0.0,0.0,True,True,True,1,True
3355,2014,WR,USC,Marqise Lee,USC,WR,39.0,-7.0,0.0,0.0,True,True,True,2,True
3356,2010,WR,Florida,Riley Cooper,Florida,WR,159.0,-7.0,0.0,0.0,True,True,True,1,True
3358,2011,DT,Alabama,Marcell Dareus,Alabama,DT,3.0,-7.0,0.0,0.0,True,True,True,1,True
3359,2018,CB,Pittsburgh,Avonte Maddox,Pittsburgh,CB,125.0,-7.0,0.0,0.0,True,True,True,1,True
3361,2012,ILB,North Carolina St.,Audie Cole,North Carolina State,ILB,210.0,-7.0,0.0,0.0,True,True,True,1,True
3362,2009,DE,Texas Tech,Brandon Williams,Texas Tech,DE,120.0,-7.0,0.0,0.0,True,True,True,15,True
3363,2015,SS,Samford,Jaquiski Tartt,Samford,S,46.0,-6.0,0.0,0.0,True,True,True,1,True
3365,2009,WR,Georgia,Mohamed Massaquoi,Georgia,WR,50.0,-7.0,0.0,0.0,True,True,True,1,True
3366,2017,OG,Western Kentucky,Forrest Lamp,Western Kentucky,OG,38.0,-7.0,0.0,0.0,True,True,True,1,True
3367,2014,CB,Rice,Phillip Gaines,Rice,CB,87.0,-7.0,0.0,0.0,True,True,True,3,True
3369,2018,S,Pittsburgh,Jordan Whitehead,Pittsburgh,S,117.0,-7.0,0.0,0.0,True,True,True,1,True
3371,2014,DT,Florida,Dominique Easley,Florida,DT,29.0,-7.0,0.0,0.0,True,True,True,2,True
3372,2009,WR,Rutgers,Kenny Britt,Rutgers,WR,30.0,-7.0,0.0,0.0,True,True,True,1,True
3374,2018,WR,Georgia,Javon Wims,Georgia,WR,224.0,-7.0,0.0,0.0,True,True,True,1,True
3376,2018,DT,Alabama,Joshua Frazier,Alabama,DT,246.0,-7.0,0.0,0.0,True,True,True,1,True
3377,2013,OLB,Kansas St.,Arthur Brown,Kansas State,OLB,56.0,-7.0,0.0,0.0,True,True,True,7,True
3379,2015,OG,Alabama,Arie Kouandjio,Alabama,OG,112.0,-7.0,0.0,0.0,True,True,True,2,True
3380,2015,ILB,Clemson,Stephone Anthony,Clemson,ILB,31.0,-7.0,0.0,0.0,True,True,True,1,True
3381,2009,CB,Nicholls St.,Lardarius Webb,Nicholls State,CB,88.0,-7.0,0.0,0.0,True,True,True,3,True
3382,2016,SS,Florida,Keanu Neal,Florida,S,17.0,-6.0,0.0,0.0,True,True,True,1,True
3383,2014,RB,Oregon,De'Anthony Thomas,Oregon,RB,124.0,-7.0,0.0,0.0,True,True,False,7,True
3384,2013,DE,Texas A&M,Damontre Moore,Texas A&M,DE,81.0,-7.0,0.0,0.0,True,True,True,4,True
3385,2014,OLB,Florida,Ronald Powell,Florida,OLB,169.0,-7.0,0.0,0.0,True,True,True,3,True
3386,2015,SS,Stanford,Jordan Richards,Stanford,S,64.0,-6.0,0.0,0.0,True,True,True,1,True
3387,2011,WR,Boise St.,Titus Young,Boise State,WR,44.0,-7.0,0.0,0.0,True,True,True,3,True
3388,2012,K,Georgia,Blair Walsh,Georgia,K,175.0,-7.0,0.0,0.0,True,True,True,1,True
3390,2010,DT,Tennessee,Dan Williams,Tennessee,DT,26.0,-7.0,0.0,0.0,True,True,True,18,True
3392,2014,QB,Georgia,Aaron Murray,Georgia,QB,163.0,-7.0,0.0,0.0,True,True,True,2,True
3393,2010,CB,Alabama,Javier Arenas,Alabama,CB,50.0,-7.0,0.0,0.0,True,True,True,1,True
3395,2010,RB,USC,Joe McKnight,USC,RB,112.0,-7.0,0.0,0.0,True,True,True,2,True
3396,2012,DT,Alabama,Josh Chapman,Alabama,DT,136.0,-7.0,0.0,0.0,True,True,True,1,True
3397,2018,CB,Iowa,Josh Jackson,Iowa,CB,45.0,-7.0,0.0,0.0,True,True,True,8,True
3398,2014,WR,Clemson,Sammy Watkins,Clemson,WR,4.0,-7.0,0.0,0.0,True,True,True,2,True
3400,2016,TE,Ohio St.,Nick Vannett,Ohio State,TE,94.0,-7.0,0.0,0.0,True,True,True,1,True
3401,2018,ILB,Alabama,Shaun dion Hamilton,Alabama,ILB,197.0,-7.0,0.0,0.0,True,True,True,2,True
3402,2018,OG,Appalachian St.,Colby Gossett,Appalachian State,OG,213.0,-7.0,0.0,0.0,True,True,True,1,True
3403,2014,OLB,UCLA,Anthony Barr,UCLA,OLB,9.0,-7.0,0.0,0.0,True,True,True,1,True
3405,2009,CB,Oregon St.,Keenan Lewis,Oregon State,CB,96.0,-7.0,0.0,0.0,True,True,True,3,True
3409,2012,DT,LSU,Michael Brockers,LSU,DT,14.0,-7.0,0.0,0.0,True,True,True,1,True
3410,2013,OLB,Florida St.,Nick Moody,Florida State,OLB,180.0,-7.0,0.0,0.0,True,True,True,1,True
3411,2015,SS,Central Florida,Clayton Geathers,Central Florida,S,109.0,-6.0,0.0,0.0,True,True,True,1,True
3412,2015,WR,Michigan St.,Keith Mumphery,Michigan State,WR,175.0,-7.0,0.0,0.0,True,True,True,1,True
3413,2014,OLB,Montana,Jordan Tripp,Montana,OLB,171.0,-7.0,0.0,0.0,True,True,True,1,True
3415,2013,QB,Southern Utah,Brad Sorensen,Southern Utah,QB,221.0,-7.0,0.0,0.0,True,True,True,1,True
3416,2017,RB,Louisiana,Elijah McGuire,Louisiana,RB,188.0,-7.0,0.0,0.0,True,True,True,1,True
3417,2016,OT,Nebraska,Alex Lewis,Nebraska,OT,130.0,-7.0,0.0,0.0,True,True,True,3,True
3418,2010,WR,Mississippi,Dexter McCluster,Mississippi,WR,36.0,-7.0,0.0,0.0,True,True,True,1,True
3420,2018,RB,Arizona St.,Kalen Ballage,Arizona State,RB,131.0,-7.0,0.0,0.0,True,True,True,1,True
3421,2017,CB,San Diego St.,Damontae Kazee,San Diego State,CB,149.0,-7.0,0.0,0.0,True,True,True,1,True
3422,2015,DT,Southern Miss,Rakeem Nunez-Roches,Southern Miss,DT,217.0,-7.0,0.0,0.0,True,True,False,1,True
3426,2015,OLB,Tenn-Chattanooga,Davis Tull,Tenn-Chattanooga,OLB,148.0,-7.0,0.0,0.0,True,True,True,1,True
3428,2009,WR,Mississippi,Mike Wallace,Mississippi,WR,84.0,-7.0,0.0,0.0,True,True,True,2,True
3429,2012,OLB,West Virginia,Bruce Irvin,West Virginia,OLB,15.0,-7.0,0.0,0.0,True,True,True,1,True
3431,2016,DE,Oklahoma,Charles Tapper,Oklahoma,DE,101.0,-7.0,0.0,0.0,True,True,True,1,True
3432,2017,CB,North Carolina St.,Jack Tocho,North Carolina State,CB,245.0,-7.0,0.0,0.0,True,True,True,1,True
3433,2009,WR,Rutgers,Tiquan Underwood,Rutgers,WR,253.0,-7.0,0.0,0.0,True,True,True,2,True
3435,2011,RB,Alabama,Mark Ingram,Alabama,RB,28.0,-7.0,0.0,0.0,True,True,True,2,True
3437,2014,RB,Towson,Terrance West,Towson,RB,94.0,-7.0,0.0,0.0,True,True,True,1,True
3438,2010,DE,Indiana,Jammie Kirlew,Indiana,DE,232.0,-7.0,0.0,0.0,True,True,True,1,True
3440,2015,DT,Auburn,Gabe Wright,Auburn,DT,113.0,-7.0,0.0,0.0,True,True,True,2,True
3441,2012,OT,Mississippi,Bobby Massie,Mississippi,OT,112.0,-7.0,0.0,0.0,True,True,True,1,True
3444,2013,OLB,Texas A&M,Sean Porter,Texas A&M,OLB,118.0,-7.0,0.0,0.0,True,True,True,1,True
3445,2015,P,Clemson,Bradley Pinion,Clemson,P,165.0,-7.0,0.0,0.0,True,True,True,1,True
3446,2016,DE,Maryland,Yannick Ngakoue,Maryland,DE,69.0,-7.0,0.0,0.0,True,True,True,1,True
3447,2013,CB,Mississippi St.,Johnthan Banks,Mississippi State,CB,43.0,-7.0,0.0,0.0,True,True,True,1,True
3449,2014,OG,Furman,Dakota Dozier,Furman,OG,137.0,-7.0,0.0,0.0,True,True,True,1,True
3451,2016,DT,Mississippi,Robert Nkemdiche,Mississippi,DT,29.0,-7.0,0.0,0.0,True,True,True,1,True
3452,2014,TE,Iowa,C.J. Fiedorowicz,Iowa,TE,65.0,-7.0,0.0,0.0,True,True,False,1,True
3453,2016,OT,South Carolina,Brandon Shell,South Carolina,OT,158.0,-7.0,0.0,0.0,True,True,True,1,True
3456,2011,OLB,Texas A&M,Von Miller,Texas A&M,OLB,2.0,-7.0,0.0,0.0,True,True,True,5,True
3457,2010,DE,North Carolina,E.J. Wilson,North Carolina,DE,127.0,-7.0,0.0,0.0,True,True,False,6,True
3458,2013,TE,Colorado,Nick Kasa,Colorado,TE,172.0,-7.0,0.0,0.0,True,True,True,1,True
3460,2015,OLB,Louisville,Lorenzo Mauldin,Louisville,OLB,82.0,-7.0,0.0,0.0,True,True,True,1,True
3464,2010,CB,Maryland,Nolan Carroll,Maryland,CB,145.0,-7.0,0.0,0.0,True,True,True,1,True
3466,2009,ILB,South Carolina,Jasper Brinkley,South Carolina,ILB,150.0,-7.0,0.0,0.0,True,True,True,1,True
3467,2009,RB,Virginia,Cedric Peerman,Virginia,RB,185.0,-7.0,0.0,0.0,True,True,True,1,True
3469,2011,ILB,Georgia,Akeem Dent,Georgia,ILB,91.0,-7.0,0.0,0.0,True,True,True,1,True
3470,2013,FS,Fresno St.,Phillip Thomas,Fresno State,S,119.0,-6.0,0.0,0.0,True,True,True,7,True
3471,2014,C,Boise St.,Matt Paradis,Boise State,C,207.0,-7.0,0.0,0.0,True,True,True,1,True
3473,2009,OG,LSU,Herman Johnson,LSU,OG,167.0,-7.0,0.0,0.0,True,True,True,15,True
3474,2015,WR,Georgia Tech,Darren Waller,Georgia Tech,WR,204.0,-7.0,0.0,0.0,True,True,True,1,True
3476,2009,TE,North Carolina St.,Anthony Hill,North Carolina State,TE,122.0,-7.0,0.0,0.0,True,True,True,2,True
